YEAR,T2M,T2MDEW,T2MWET,QV2M,RH2M,PRECTOTCORR,PS,WS10M,WD10M,WS50M,WD50M,Location,timestamp,lightning
2007,12.66,6.49,9.58,5.98,66,0,100.98,2.01,172.41,3.09,172.16,Prayagraj,2007-12-06 05:00:00,0
2007,12.88,6.76,9.82,6.1,66.19,0,101.05,2,176.87,3.22,176.67,Prayagraj,2007-12-06 06:00:00,0
2007,15.44,7.26,11.35,6.29,58,0,101.11,2.58,181.91,3.59,181.37,Prayagraj,2007-12-06 07:00:00,0
2007,17.8,7.63,12.72,6.47,51.25,0,101.16,2.49,185.23,2.75,182.6,Prayagraj,2007-12-06 08:00:00,0
2007,21.92,6.29,14.1,5.86,36.25,0,101.14,2.48,149.07,2.91,147.72,Prayagraj,2007-12-06 09:00:00,0
2007,24.05,5.1,14.58,5.43,29.31,0,101.06,1.93,120.61,2.14,122.01,Prayagraj,2007-12-06 10:00:00,0
2007,25.04,4.76,14.9,5.31,27,0,100.97,1.35,86.03,1.43,90.63,Prayagraj,2007-12-06 11:00:00,0
2007,25.46,4.53,14.99,5.19,25.88,0,100.84,1.44,54.93,1.45,58.88,Prayagraj,2007-12-06 12:00:00,0
2007,25.58,4.38,14.98,5.19,25.44,0,100.75,1.61,38.88,1.59,41.42,Prayagraj,2007-12-06 13:00:00,0
2007,25.28,4.31,14.8,5.13,25.75,0,100.7,1.91,30.96,1.96,31.79,Prayagraj,2007-12-06 14:00:00,0
2007,24,6.21,15.1,5.92,31.94,0,100.69,1.78,28.93,2.76,28.96,Prayagraj,2007-12-06 15:00:00,0
2007,20.26,7.07,13.66,6.23,42.31,0,100.69,2.41,32.81,4.29,32.74,Prayagraj,2007-12-06 16:00:00,0
2007,18.26,6.09,12.17,5.8,44.81,0,100.73,2.96,39.75,5.52,39.89,Prayagraj,2007-12-06 17:00:00,0
2007,17.57,5.9,11.73,5.74,46.19,0,100.77,3.1,48.27,6.38,48.48,Prayagraj,2007-12-06 18:00:00,0
2007,16.87,5.92,11.4,5.74,48.31,0,100.8,3.11,56.79,6.64,56.85,Prayagraj,2007-12-06 19:00:00,0
2007,16.23,6.12,11.18,5.86,51.06,0,100.8,2.98,66.33,6.37,66.42,Prayagraj,2007-12-06 20:00:00,0
2007,15.58,6.44,11.01,5.98,54.38,0,100.79,2.77,78.28,5.86,78.54,Prayagraj,2007-12-06 21:00:00,0
2007,15.01,6.83,10.92,6.1,57.94,0,100.74,2.64,95.27,5.58,95.46,Prayagraj,2007-12-06 22:00:00,0
2007,14.21,7.29,10.75,6.35,63,0,100.72,2.49,114.07,5.04,114.06,Prayagraj,2007-12-06 23:00:00,0
2007,13.7,7.74,10.72,6.53,67.12,0,100.7,2.42,132.65,4.82,132.57,Prayagraj,2007-12-07 00:00:00,0
2007,13.49,8.04,10.76,6.65,69.44,0,100.64,2.33,141.4,4.72,141.25,Prayagraj,2007-12-07 01:00:00,0
2007,12.9,8.22,10.56,6.77,73.06,0,100.62,2.24,155.22,4.04,154.82,Prayagraj,2007-12-07 02:00:00,0
2007,12.55,8.26,10.4,6.77,74.94,0,100.63,2.14,173.91,3.62,173.81,Prayagraj,2007-12-07 03:00:00,0
2007,12.47,8.17,10.32,6.71,74.88,0,100.67,2.14,193.73,3.61,193.65,Prayagraj,2007-12-07 04:00:00,0
2007,12.59,8.01,10.3,6.65,73.5,0,100.71,2.18,205,3.74,205.12,Prayagraj,2007-12-07 05:00:00,0
2007,12.83,7.83,10.33,6.53,71.38,0,100.76,2.18,212.09,3.79,212.28,Prayagraj,2007-12-07 06:00:00,0
2007,15.26,7.78,11.52,6.53,60.81,0,100.82,2.37,227.41,3.57,225.97,Prayagraj,2007-12-07 07:00:00,0
2007,17.43,7.8,12.62,6.53,53.06,0,100.88,2.4,240.51,2.6,240.43,Prayagraj,2007-12-07 08:00:00,0
2007,21.05,6.72,13.88,6.1,39.38,0,100.89,1.28,224.01,1.25,217.66,Prayagraj,2007-12-07 09:00:00,0
2007,23.6,5.23,14.41,5.49,30.38,0,100.81,0.52,218.25,0.55,218.66,Prayagraj,2007-12-07 10:00:00,0
2007,24.87,5.05,14.96,5.43,27.81,0,100.7,0.75,277.79,0.85,275.29,Prayagraj,2007-12-07 11:00:00,0
2007,25.44,5.19,15.32,5.49,27.12,0,100.58,1.32,293.82,1.46,290.95,Prayagraj,2007-12-07 12:00:00,0
2007,25.55,5.46,15.5,5.62,27.5,0,100.49,1.68,301.69,1.86,299.36,Prayagraj,2007-12-07 13:00:00,0
2007,25.2,5.69,15.45,5.68,28.5,0,100.42,1.93,309.42,2.18,307.44,Prayagraj,2007-12-07 14:00:00,0
2007,23.9,8.09,15.99,6.71,36.5,0,100.41,1.57,315.6,2.55,315.74,Prayagraj,2007-12-07 15:00:00,0
2007,21.14,7.87,14.5,6.59,42.44,0,100.4,1.82,336.96,2.83,336.61,Prayagraj,2007-12-07 16:00:00,0
2007,19.55,6.81,13.18,6.16,43.5,0,100.43,2.13,354.31,3.27,354.38,Prayagraj,2007-12-07 17:00:00,0
2007,18.56,6.51,12.54,6.04,45.31,0,100.48,2.26,3.76,3.54,3.8,Prayagraj,2007-12-07 18:00:00,0
2007,17.76,6.16,11.96,5.86,46.5,0,100.52,2.3,10.78,3.61,10.73,Prayagraj,2007-12-07 19:00:00,0
2007,17.22,5.83,11.53,5.74,47,0,100.53,2.18,23.71,3.38,23.6,Prayagraj,2007-12-07 20:00:00,0
2007,16.66,5.58,11.12,5.62,47.88,0,100.49,2.07,41.63,3.18,41.61,Prayagraj,2007-12-07 21:00:00,0
2007,15.91,5.33,10.62,5.55,49.31,0,100.44,2.05,57.28,3.14,57.38,Prayagraj,2007-12-07 22:00:00,0
2007,15.48,5.19,10.34,5.49,50.19,0,100.41,1.87,71.72,2.81,71.67,Prayagraj,2007-12-07 23:00:00,0
2007,15.29,5.12,10.21,5.49,50.62,0,100.41,1.54,92.91,2.24,92.79,Prayagraj,2007-12-08 00:00:00,0
2007,14.9,5.12,10.01,5.49,51.88,0,100.4,1.41,119.12,2.04,119.31,Prayagraj,2007-12-08 01:00:00,0
2007,14.3,5.14,9.72,5.49,53.94,0,100.37,1.44,142.26,2.1,142.11,Prayagraj,2007-12-08 02:00:00,0
2007,13.59,5.31,9.45,5.55,57.19,0,100.37,1.58,170.35,2.36,170.48,Prayagraj,2007-12-08 03:00:00,0
2007,12.98,5.58,9.28,5.62,60.62,0,100.42,1.79,196.22,2.73,196.26,Prayagraj,2007-12-08 04:00:00,0
2007,12.62,5.87,9.24,5.74,63.31,0,100.49,1.83,216.33,2.8,216.26,Prayagraj,2007-12-08 05:00:00,0
2007,12.56,6.15,9.36,5.86,64.88,0,100.56,1.73,232.87,2.65,232.66,Prayagraj,2007-12-08 06:00:00,0
2007,14.62,6.68,10.65,6.1,58.81,0,100.65,1.73,243.2,2.45,242.45,Prayagraj,2007-12-08 07:00:00,0
2007,16.95,6.78,11.87,6.1,51,0,100.71,1.46,251.95,1.52,249.89,Prayagraj,2007-12-08 08:00:00,0
2007,20.75,6.3,13.52,5.92,38.94,0,100.71,0.83,259.65,1.04,258.27,Prayagraj,2007-12-08 09:00:00,0
2007,23.84,5.75,14.8,5.68,31.06,0,100.63,1.78,300.27,2.06,296.76,Prayagraj,2007-12-08 10:00:00,0
2007,24.9,5.2,15.05,5.49,28.06,0,100.51,2.36,313.52,2.6,309.52,Prayagraj,2007-12-08 11:00:00,0
2007,25.46,4.73,15.09,5.31,26.25,0,100.39,2.57,318.57,2.81,314.55,Prayagraj,2007-12-08 12:00:00,0
2007,25.55,4.31,14.93,5.19,25.31,0,100.3,2.73,321.62,2.98,317.87,Prayagraj,2007-12-08 13:00:00,0
2007,25.11,4.07,14.58,5.07,25.62,0,100.24,2.91,323.96,3.23,321.08,Prayagraj,2007-12-08 14:00:00,0
2007,23.47,5.8,14.63,5.74,31.94,0,100.23,2.31,330.83,3.85,331.09,Prayagraj,2007-12-08 15:00:00,0
2007,19.35,6.09,12.73,5.86,41.88,0,100.25,2.73,342.66,5.05,342.71,Prayagraj,2007-12-08 16:00:00,0
2007,17.26,4.94,11.1,5.37,44.06,0,100.32,3.12,349.03,5.75,349.03,Prayagraj,2007-12-08 17:00:00,0
2007,16.3,4.4,10.36,5.19,45.06,0,100.39,3.08,354.48,5.63,354.5,Prayagraj,2007-12-08 18:00:00,0
2007,15.49,3.97,9.73,5,46.06,0,100.44,2.9,0.93,5.03,0.8,Prayagraj,2007-12-08 19:00:00,0
2007,14.93,3.6,9.26,4.88,46.5,0,100.47,2.63,8.03,4.31,7.91,Prayagraj,2007-12-08 20:00:00,0
2007,14.8,3.26,9.03,4.76,45.81,0,100.48,2.23,16.66,3.46,16.51,Prayagraj,2007-12-08 21:00:00,0
2007,14.98,3.02,9,4.7,44.5,0,100.46,1.68,31.69,2.44,31.4,Prayagraj,2007-12-08 22:00:00,0
2007,14.68,2.95,8.82,4.7,45.19,0,100.41,1.2,63.77,1.7,63.55,Prayagraj,2007-12-08 23:00:00,0
2007,14.04,2.9,8.47,4.7,46.94,0,100.36,1.25,110.14,1.78,110.26,Prayagraj,2007-12-09 00:00:00,0
2007,13.05,2.89,7.98,4.7,49.94,0,100.3,1.58,144.03,2.31,144.21,Prayagraj,2007-12-09 01:00:00,0
2007,12.05,2.92,7.48,4.7,53.5,0,100.28,1.88,166.54,2.84,166.31,Prayagraj,2007-12-09 02:00:00,0
2007,11.38,3.11,7.25,4.76,56.62,0,100.32,1.95,185.76,2.96,185.45,Prayagraj,2007-12-09 03:00:00,0
2007,11.1,3.34,7.23,4.82,58.62,0,100.4,1.83,207.11,2.74,206.93,Prayagraj,2007-12-09 04:00:00,0
2007,11.02,3.56,7.29,4.88,59.88,0,100.5,1.68,221.41,2.45,221.25,Prayagraj,2007-12-09 05:00:00,0
2007,11,3.74,7.37,4.94,60.75,0,100.57,1.59,218.22,2.32,217.87,Prayagraj,2007-12-09 06:00:00,0
2007,13.08,4.33,8.71,5.19,55.25,0,100.62,1.75,213.9,2.47,213.39,Prayagraj,2007-12-09 07:00:00,0
2007,15.75,4.33,10.04,5.13,46.44,0,100.65,1.74,224.45,1.82,222.04,Prayagraj,2007-12-09 08:00:00,0
2007,20.51,3.03,11.77,4.7,31.44,0,100.63,0.96,223.03,1.07,226.18,Prayagraj,2007-12-09 09:00:00,0
2007,23.4,2.66,13.03,4.58,25.69,0,100.54,1.14,277.85,1.39,275.17,Prayagraj,2007-12-09 10:00:00,0
2007,24.65,2.51,13.58,4.52,23.56,0,100.4,2.02,308.87,2.22,304.7,Prayagraj,2007-12-09 11:00:00,0
2007,24.83,2.32,13.58,4.46,23,0,100.29,2.71,317.8,2.96,314.46,Prayagraj,2007-12-09 12:00:00,0
2007,24.76,2.23,13.49,4.46,22.94,0,100.2,2.97,323.76,3.26,320.74,Prayagraj,2007-12-09 13:00:00,0
2007,24.49,2.22,13.36,4.46,23.31,0,100.17,3.05,327.65,3.39,324.77,Prayagraj,2007-12-09 14:00:00,0
2007,22.69,4.59,13.64,5.31,30.88,0,100.19,2.22,333.62,3.75,333.65,Prayagraj,2007-12-09 15:00:00,0
2007,18.61,4.87,11.74,5.37,40.31,0,100.22,2.46,351.41,4.22,351.37,Prayagraj,2007-12-09 16:00:00,0
2007,17.09,4.03,10.56,5.07,41.75,0,100.28,2.58,6.26,4.28,6.29,Prayagraj,2007-12-09 17:00:00,0
2007,16.66,3.87,10.27,5,42.44,0,100.36,2.49,22.47,4.12,22.43,Prayagraj,2007-12-09 18:00:00,0
2007,16.29,3.76,10.02,4.94,43.12,0,100.42,2.42,39.64,3.98,39.5,Prayagraj,2007-12-09 19:00:00,0
2007,15.33,3.26,9.3,4.76,44.25,0,100.45,2.52,54.09,4.07,53.9,Prayagraj,2007-12-09 20:00:00,0
2007,14.4,3.01,8.71,4.7,46.19,0,100.47,2.62,64.96,4.24,64.9,Prayagraj,2007-12-09 21:00:00,0
2007,13.76,2.95,8.36,4.7,47.94,0,100.46,2.6,75.71,4.19,75.65,Prayagraj,2007-12-09 22:00:00,0
2007,13.05,2.91,7.98,4.7,50.06,0,100.46,2.63,89.32,4.27,89.37,Prayagraj,2007-12-09 23:00:00,0
2007,12.29,2.97,7.63,4.7,52.81,0,100.45,2.74,103.17,4.66,103.29,Prayagraj,2007-12-10 00:00:00,0
2007,11.62,3.07,7.34,4.7,55.62,0,100.42,2.84,114.38,5.03,114.41,Prayagraj,2007-12-10 01:00:00,0
2007,10.98,3.22,7.1,4.76,58.56,0,100.4,2.84,122.77,5.18,122.88,Prayagraj,2007-12-10 02:00:00,0
2007,10.44,3.48,6.96,4.88,61.94,0,100.37,2.81,130.95,5.18,130.97,Prayagraj,2007-12-10 03:00:00,0
2007,9.97,3.87,6.92,5,65.69,0,100.37,2.77,138.89,5.14,138.82,Prayagraj,2007-12-10 04:00:00,0
2007,9.58,4.29,6.94,5.13,69.38,0,100.41,2.68,148.35,4.83,148.21,Prayagraj,2007-12-10 05:00:00,0
2007,9.67,4.67,7.17,5.31,70.88,0,100.48,2.49,161.68,4.41,161.73,Prayagraj,2007-12-10 06:00:00,0
2007,12.66,5.08,8.87,5.43,59.81,0,100.54,2.66,174.94,3.79,173.96,Prayagraj,2007-12-10 07:00:00,0
2007,15.18,5.37,10.27,5.55,51.81,0,100.58,2.14,185.23,2.31,183.69,Prayagraj,2007-12-10 08:00:00,0
2007,19.51,4.5,12.01,5.25,37.12,0,100.59,1.81,163.68,2.27,160.32,Prayagraj,2007-12-10 09:00:00,0
2007,23.18,3.23,13.2,4.76,27.06,0,100.53,1.72,156.46,1.98,159.21,Prayagraj,2007-12-10 10:00:00,0
2007,24.81,3.08,13.94,4.7,24.31,0,100.42,0.54,175.03,0.72,183.11,Prayagraj,2007-12-10 11:00:00,0
2007,25.88,2.89,14.38,4.7,22.5,0,100.29,0.74,332.89,0.71,320.84,Prayagraj,2007-12-10 12:00:00,0
2007,26.12,2.66,14.4,4.58,21.81,0,100.19,1.58,349.14,1.56,345.2,Prayagraj,2007-12-10 13:00:00,0
2007,25.48,2.62,14.05,4.58,22.56,0,100.12,2.16,359.38,2.27,357.83,Prayagraj,2007-12-10 14:00:00,0
2007,23.29,5.79,14.54,5.8,32.38,0,100.09,1.93,9.58,3.61,10.09,Prayagraj,2007-12-10 15:00:00,0
2007,19.23,5.17,12.2,5.49,39.56,0,100.09,2.89,20.88,5.36,20.84,Prayagraj,2007-12-10 16:00:00,0
2007,17.29,4.26,10.77,5.19,41.94,0,100.12,3.33,29.09,6.52,29.17,Prayagraj,2007-12-10 17:00:00,0
2007,16.42,4.02,10.23,5.07,43.56,0,100.19,3.39,37.13,7.12,37.06,Prayagraj,2007-12-10 18:00:00,0
2007,15.53,3.93,9.73,5,45.81,0,100.24,3.35,46.32,7.13,46.29,Prayagraj,2007-12-10 19:00:00,0
2007,14.64,3.9,9.27,5,48.38,0,100.27,3.22,59.51,6.83,59.47,Prayagraj,2007-12-10 20:00:00,0
2007,13.8,3.94,8.87,5,51.25,0,100.26,3.09,76.98,6.48,77.04,Prayagraj,2007-12-10 21:00:00,0
2007,13.08,4.06,8.57,5.07,54.12,0,100.23,3.02,96.98,6.39,97.02,Prayagraj,2007-12-10 22:00:00,0
2007,12.51,4.34,8.43,5.19,57.38,0,100.18,3.07,115.78,6.64,115.81,Prayagraj,2007-12-10 23:00:00,0
2007,12.06,4.84,8.45,5.37,61.19,0,100.15,3.15,130.68,6.87,130.57,Prayagraj,2007-12-11 00:00:00,0
2007,11.55,5.42,8.48,5.62,65.94,0,100.13,3.05,141.66,6.66,141.57,Prayagraj,2007-12-11 01:00:00,0
2007,11.06,5.85,8.45,5.74,70.12,0,100.11,2.86,148.96,6.13,148.92,Prayagraj,2007-12-11 02:00:00,0
2007,10.7,6.15,8.43,5.86,73.31,0,100.12,2.77,153,5.53,153.04,Prayagraj,2007-12-11 03:00:00,0
2007,10.48,6.37,8.42,5.98,75.56,0,100.16,2.72,154.98,5.04,154.78,Prayagraj,2007-12-11 04:00:00,0
2007,10.33,6.49,8.4,6.04,77,0,100.24,2.66,156.29,4.78,156.2,Prayagraj,2007-12-11 05:00:00,0
2007,10.54,6.52,8.53,6.04,76.06,0,100.33,2.59,160.42,4.72,160.28,Prayagraj,2007-12-11 06:00:00,0
2007,13.67,6.56,10.12,6.04,62,0,100.41,2.9,166.26,4.18,165.83,Prayagraj,2007-12-11 07:00:00,0
2007,16.17,6.79,11.48,6.1,53.62,0.02,100.47,2.25,163.7,2.44,163.65,Prayagraj,2007-12-11 08:00:00,0
2007,19.67,7.22,13.44,6.29,44.31,0.05,100.48,1.85,146.71,2.26,148.83,Prayagraj,2007-12-11 09:00:00,0
2007,24,6.07,15.03,5.86,31.44,0.07,100.42,2.66,148.83,3.22,152.19,Prayagraj,2007-12-11 10:00:00,0
2007,26.1,5.4,15.75,5.55,26.44,0.07,100.32,1.78,147.01,2.11,152.68,Prayagraj,2007-12-11 11:00:00,0
2007,26.91,5.4,16.16,5.55,25.25,0.06,100.2,0.96,107.99,1.07,124.27,Prayagraj,2007-12-11 12:00:00,0
2007,27.02,5.63,16.33,5.68,25.5,0.04,100.12,1.43,50.31,1.29,57.37,Prayagraj,2007-12-11 13:00:00,0
2007,26.55,5.73,16.14,5.74,26.44,0.01,100.08,2.62,41.38,2.71,43.72,Prayagraj,2007-12-11 14:00:00,0
2007,24.82,6.83,15.83,6.16,31.56,0,100.07,3.21,43.32,5.27,43.74,Prayagraj,2007-12-11 15:00:00,0
2007,21.4,6.51,13.96,6.04,38,0,100.1,4.2,48.62,8.37,48.9,Prayagraj,2007-12-11 16:00:00,0
2007,19.79,6.16,12.98,5.86,40.88,0,100.16,5.94,56.98,9.56,57.37,Prayagraj,2007-12-11 17:00:00,0
2007,18.35,6.5,12.43,6.04,45.81,0,100.23,6.02,65.46,9.08,65.88,Prayagraj,2007-12-11 18:00:00,0
2007,17.28,7.05,12.16,6.23,50.88,0,100.31,5.61,74.16,8.57,74.62,Prayagraj,2007-12-11 19:00:00,0
2007,16.49,7.56,12.03,6.47,55.38,0,100.36,4.89,82.39,7.91,82.74,Prayagraj,2007-12-11 20:00:00,0
2007,15.9,7.97,11.94,6.65,59.12,0.01,100.38,4.29,89.58,7.36,89.88,Prayagraj,2007-12-11 21:00:00,0
2007,15.4,8.36,11.88,6.84,62.75,0.02,100.35,3.94,95.91,7.09,96.14,Prayagraj,2007-12-11 22:00:00,0
2007,14.9,8.76,11.83,7.02,66.56,0.02,100.31,3.64,101.02,6.89,101.18,Prayagraj,2007-12-11 23:00:00,0
2007,14.46,9.12,11.79,7.2,70.19,0.02,100.27,3.39,104.29,6.66,104.46,Prayagraj,2007-12-12 00:00:00,0
2007,14.08,9.48,11.78,7.39,73.69,0.03,100.22,3.14,106.18,6.33,106.35,Prayagraj,2007-12-12 01:00:00,0
2007,13.76,9.85,11.81,7.57,77.12,0.04,100.18,2.95,107.86,6,108.22,Prayagraj,2007-12-12 02:00:00,0
2007,13.65,10.26,11.95,7.81,79.88,0.03,100.17,2.84,110.48,5.65,110.89,Prayagraj,2007-12-12 03:00:00,0
2007,13.4,10.65,12.03,8,83.25,0.02,100.19,2.61,114.03,5.33,114.5,Prayagraj,2007-12-12 04:00:00,0
2007,13.09,10.99,12.04,8.18,87,0.02,100.26,2.44,117.88,5.13,118.55,Prayagraj,2007-12-12 05:00:00,0
2007,13.15,11.37,12.26,8.36,88.88,0.02,100.34,2.5,122.1,4.93,122.71,Prayagraj,2007-12-12 06:00:00,0
2007,14.58,11.96,13.27,8.73,84.19,0.01,100.42,3.38,124.35,4.03,124.65,Prayagraj,2007-12-12 07:00:00,0
2007,16.73,12.59,14.66,9.09,76.5,0.23,100.47,2.85,119.02,3.19,120.58,Prayagraj,2007-12-12 08:00:00,0
2007,19.83,12.91,16.37,9.28,64.31,0.23,100.46,2.68,113.2,2.97,115.42,Prayagraj,2007-12-12 09:00:00,0
2007,22.87,12.74,17.8,9.16,52.75,0.34,100.38,2.45,111.73,2.72,116.42,Prayagraj,2007-12-12 10:00:00,0
2007,25.73,12.27,19,8.91,43.06,0.77,100.26,2.05,117.74,2.34,124.65,Prayagraj,2007-12-12 11:00:00,0
2007,26.9,12.3,19.59,8.91,40.25,1.04,100.11,1.5,107.87,1.7,118.34,Prayagraj,2007-12-12 12:00:00,0
2007,27.15,12.57,19.86,9.09,40.38,1.01,100.01,1.38,81.23,1.43,93.13,Prayagraj,2007-12-12 13:00:00,0
2007,26.76,13.01,19.88,9.34,42.56,0.77,99.94,1.78,59.94,1.84,66.26,Prayagraj,2007-12-12 14:00:00,0
2007,25.21,15.19,20.2,10.86,53.94,0.37,99.93,1.95,49.72,3.2,50.25,Prayagraj,2007-12-12 15:00:00,0
2007,21.84,15.62,18.73,11.11,67.75,0.05,99.95,2.65,49.42,5.57,49.83,Prayagraj,2007-12-12 16:00:00,0
2007,20.6,13.94,17.27,9.95,65.62,0,100,3.37,58.08,7.34,58.44,Prayagraj,2007-12-12 17:00:00,0
2007,20.08,12.69,16.39,9.16,62.38,0,100.07,4.13,67.56,7.97,67.76,Prayagraj,2007-12-12 18:00:00,0
2007,19.3,11.87,15.58,8.67,62.06,0,100.15,4.48,76.28,7.54,76.53,Prayagraj,2007-12-12 19:00:00,0
2007,18.49,11.69,15.08,8.54,64.44,0,100.2,4.26,87.37,6.9,87.66,Prayagraj,2007-12-12 20:00:00,0
2007,17.91,11.85,14.88,8.67,67.56,0,100.22,4.02,98.95,6.35,99.06,Prayagraj,2007-12-12 21:00:00,0
2007,17.38,12.19,14.79,8.85,71.5,0,100.21,3.55,107.16,5.84,107.37,Prayagraj,2007-12-12 22:00:00,0
2007,16.87,12.53,14.7,9.03,75.5,0,100.18,2.93,111.23,5.41,111.68,Prayagraj,2007-12-12 23:00:00,0
2007,16.27,12.83,14.55,9.22,80,0,100.16,2.29,113.94,4.95,114.34,Prayagraj,2007-12-13 00:00:00,0
2007,15.72,13.08,14.4,9.4,84.25,0,100.15,2.01,118.56,4.38,118.9,Prayagraj,2007-12-13 01:00:00,0
2007,15.3,13.38,14.33,9.58,88.31,0.03,100.14,1.88,123.29,3.62,123.21,Prayagraj,2007-12-13 02:00:00,0
2007,15.04,13.66,14.35,9.77,91.44,0.07,100.16,1.66,118.98,2.83,118.55,Prayagraj,2007-12-13 03:00:00,0
2007,14.92,13.8,14.36,9.83,92.94,0.08,100.19,1.53,93.79,2.5,93.59,Prayagraj,2007-12-13 04:00:00,0
2007,14.61,13.69,14.15,9.77,94.19,0.12,100.26,1.73,70.17,2.92,70.11,Prayagraj,2007-12-13 05:00:00,0
2007,14.62,13.49,14.06,9.64,92.81,0.18,100.33,1.99,62.93,3.76,62.8,Prayagraj,2007-12-13 06:00:00,0
2007,15.98,13.41,14.69,9.58,84.62,0.15,100.41,3.13,66.63,3.68,66.48,Prayagraj,2007-12-13 07:00:00,0
2007,17.75,13.45,15.6,9.58,75.88,0,100.47,3.17,76.03,3.58,76.63,Prayagraj,2007-12-13 08:00:00,0
2007,19.81,13.26,16.53,9.46,65.88,0,100.5,3.64,87.66,4.09,88.36,Prayagraj,2007-12-13 09:00:00,0
2007,21.44,13.28,17.36,9.52,59.62,0,100.47,3.92,96.42,4.32,97.06,Prayagraj,2007-12-13 10:00:00,0
2007,22.3,13.54,17.91,9.64,57.56,0,100.38,3.9,101.31,4.23,102.04,Prayagraj,2007-12-13 11:00:00,0
2007,22.93,13.82,18.37,9.89,56.44,0,100.27,3.84,101.74,4.09,102.58,Prayagraj,2007-12-13 12:00:00,0
2007,23.06,14.01,18.54,10.01,56.69,0,100.18,3.73,100.37,3.95,101.18,Prayagraj,2007-12-13 13:00:00,0
2007,22.61,14.18,18.39,10.07,58.88,0,100.14,3.45,99.38,3.71,100.18,Prayagraj,2007-12-13 14:00:00,0
2007,21.76,14.34,18.05,10.19,62.69,0,100.12,3.14,96.42,3.63,97.05,Prayagraj,2007-12-13 15:00:00,0
2007,19.42,14.62,17.02,10.38,73.62,0,100.14,2.16,92.9,4.32,92.7,Prayagraj,2007-12-13 16:00:00,0
2007,17.64,14.39,16.01,10.25,81.12,0,100.2,2.24,92,4.92,91.82,Prayagraj,2007-12-13 17:00:00,0
2007,16.83,14.2,15.52,10.07,84.31,0,100.28,2.15,93.54,4.72,93.42,Prayagraj,2007-12-13 18:00:00,0
2007,16.16,14.04,15.1,10.01,87.06,0,100.34,2.01,97.59,4.18,97.4,Prayagraj,2007-12-13 19:00:00,0
2007,16.16,13.98,15.08,9.95,86.75,0,100.36,1.79,105.19,3.64,104.78,Prayagraj,2007-12-13 20:00:00,0
2007,16.08,13.94,15.01,9.89,87,0,100.35,1.61,116.57,3.19,116.13,Prayagraj,2007-12-13 21:00:00,0
2007,15.94,13.91,14.93,9.89,87.56,0,100.34,1.48,129.84,2.79,129.44,Prayagraj,2007-12-13 22:00:00,0
2007,15.73,13.92,14.83,9.89,88.81,0,100.31,1.35,143.46,2.33,141.94,Prayagraj,2007-12-13 23:00:00,0
2007,15.95,13.95,14.95,9.95,87.81,0,100.29,0.82,137.69,1.11,131.87,Prayagraj,2007-12-14 00:00:00,0
2007,15.98,13.98,14.98,9.95,87.81,0,100.25,0.41,112.62,0.52,100.3,Prayagraj,2007-12-14 01:00:00,0
2007,15.65,13.98,14.82,9.95,89.69,0,100.23,0.41,22.2,0.65,19.52,Prayagraj,2007-12-14 02:00:00,0
2007,14.81,13.94,14.37,9.95,94.44,0,100.23,1,356.87,1.52,357.34,Prayagraj,2007-12-14 03:00:00,0
2007,14.15,13.86,14.01,9.89,98,0,100.25,1.44,352.18,2.28,352.51,Prayagraj,2007-12-14 04:00:00,0
2007,13.51,13.74,13.63,9.77,100,0,100.31,1.71,348.95,2.86,349.12,Prayagraj,2007-12-14 05:00:00,0
2007,13.34,13.59,13.47,9.7,100,0,100.4,1.78,341.8,3.21,342.01,Prayagraj,2007-12-14 06:00:00,0
2007,15.39,13.43,14.41,9.58,87.94,0,100.49,2.46,330.35,2.99,331.76,Prayagraj,2007-12-14 07:00:00,0
2007,17.76,13.14,15.45,9.4,74.19,0,100.56,2.28,317.08,2.55,319.23,Prayagraj,2007-12-14 08:00:00,0
2007,21.44,12.48,16.97,8.97,56.56,0,100.58,2.6,316.58,2.98,319.68,Prayagraj,2007-12-14 09:00:00,0
2007,23.41,12.08,17.75,8.73,48.81,0,100.52,2.95,311.13,3.29,312.21,Prayagraj,2007-12-14 10:00:00,0
2007,23.79,11.73,17.76,8.54,46.69,0,100.43,3.21,302.68,3.61,303.62,Prayagraj,2007-12-14 11:00:00,0
2007,23.98,11.33,17.65,8.36,45,0,100.33,3.37,299.3,3.83,300.12,Prayagraj,2007-12-14 12:00:00,0
2007,24.29,10.91,17.6,8.12,42.94,0,100.23,3.38,299.53,3.86,300.09,Prayagraj,2007-12-14 13:00:00,0
2007,24.38,10.43,17.4,7.87,41.38,0,100.18,3.48,300.94,4.05,301.27,Prayagraj,2007-12-14 14:00:00,0
2007,23.62,10.41,17.01,7.87,43.25,0,100.17,3.04,302.96,4.33,303.15,Prayagraj,2007-12-14 15:00:00,0
2007,20.25,11.32,15.78,8.36,56.44,0,100.19,2.52,305.41,4.88,305.35,Prayagraj,2007-12-14 16:00:00,0
2007,18.51,10.05,14.28,7.69,57.75,0,100.26,2.97,309.98,5.73,310.08,Prayagraj,2007-12-14 17:00:00,0
2007,18.13,9.2,13.66,7.26,55.88,0,100.33,3.03,315.21,6.43,315.3,Prayagraj,2007-12-14 18:00:00,0
2007,17.94,8.35,13.15,6.84,53.38,0,100.39,3.11,318.98,6.91,318.99,Prayagraj,2007-12-14 19:00:00,0
